5.99,429939,2.91,6072126.0,3.52,836386,3.24,2285798.0
6.4,304961,3.22,5483735.0,3.92,781546,3.69,1545413.0
6.12,477804,2.9,7593431.0,3.49,778223,3.44,1897682.0
5.76,311188,2.81,4854409.0,3.52,449119,3.12,1164537.0
6.98,624321,2.77,8143467.0,3.77,667260,3.82,1702271.0
6.27,752845,2.66,8588414.0,3.42,730655,3.66,1633475.0
6.94,637523,2.75,7766490.0,3.68,793289,3.7,2075101.0
5.94,985954,2.48,8131877.0,3.38,838807,3.78,1894787.0
6.79,458912,2.39,8300411.0,3.67,696569,3.8,1919991.0
6.15,811481,2.47,9261734.0,3.81,828387,4.26,1873793.0
5.91,347257,2.4,4625753.0,3.19,530915,3.86,1080035.0
6.65,685082,2.54,8322627.0,3.69,893274,4.47,1557523.0
6.57,623773,2.45,7862908.0,3.75,664874,4.25,1188344.0
6.2,627713,2.46,9112767.0,3.58,922516,3.88,1964375.0
6.2,555680,2.35,8593630.0,3.5,913859,4.86,1425840.0
6.48,399901,2.76,6844619.0,3.83,954722,5.11,1238479.0
6.46,461111,2.53,7466938.0,3.8,903603,5.02,1583262.0
5.87,332260,2.45,4827231.0,3.28,553652,4.71,1076967.0
6.96,530024,2.52,8747772.0,3.7,882565,5.12,1660915.0
6.81,487029,2.6,8211594.0,3.45,947282,4.82,1444258.0
7.25,510025,2.63,9211425.0,3.54,919228,4.81,1618760.0
7.02,501382,2.65,8586272.0,3.56,858619,4.46,1468092.0
7.3,365738,2.76,7656323.0,3.38,865571,4.42,1239524.0
7.57,445872,2.62,7979774.0,3.53,779204,4.49,1326885.0
7.41,264210,2.64,5518112.0,3.19,536840,4.09,772181.0
8.06,498506,2.75,8349178.0,3.34,1142925,4.35,1680084.0
8.04,391026,2.9,7571479.0,3.41,874876,4.54,1344850.0
8.01,457686,2.93,7683408.0,3.41,932102,4.38,1604480.0
8.01,393569,2.92,7547539.0,3.71,1058800,4.54,1431217.0
8.48,297181,3.11,6938272.0,3.74,958289,4.53,1281644.0
8.98,317398,3.15,6655354.0,3.67,939041,4.32,1701965.0
8.13,235462,2.82,4248616.0,3.02,719956,3.88,1083788.0
9.81,418242,3.21,7271457.0,3.43,1170894,4.2,2010829.0
9.13,391492,3.24,7275188.0,3.44,1192222,3.76,2175026.0
9.57,387179,3.47,6967017.0,3.38,1043446,3.37,1890377.0
9.71,353330,4.0,2000.0,3.22,1225671,3.38,2255025.0
9.07,343533,3.61,5979081.0,3.45,1020958,3.2,1863546.0
10.19,320243,3.66,6420767.0,3.42,990092,3.09,1878373.0
9.88,204517,3.11,4654413.0,2.81,652016,2.71,1167445.0
10.0,464666,3.72,7582434.0,3.12,1168500,2.86,1986209.0
10.37,337088,3.68,7492355.0,3.26,1091677,2.86,1848154.0
9.91,408999,3.47,8140874.0,3.14,1309956,2.73,2131245.0
9.94,450762,3.61,7801788.0,3.04,1199759,2.41,3066255.0
11.31,245031,3.91,6025533.0,3.01,1152719,2.88,1763070.0
11.96,273181,3.74,7290149.0,3.38,1488414,2.76,2070566.0
10.15,218813,3.33,4448199.0,2.58,830654,2.44,1537992.0
11.74,478607,3.7,8214375.0,2.76,1423998,2.74,2201567.0
11.87,457170,3.7,7600545.0,2.92,1268057,2.53,2328846.0
11.81,451477,3.67,8075449.0,2.93,1411064,2.63,2673755.0
11.12,476131,3.71,8752191.0,2.82,1549582,2.42,2788401.0
11.64,285941,4.09,6742456.0,3.03,1388269,2.46,2220484.0
9.99,423024,3.85,7797695.0,2.9,1397176,2.23,2613205.0
8.67,114337,3.27,2449103.0,2.41,587476,1.96,1083484.0
9.21,344178,4.29,5043221.0,2.77,1340447,2.44,2257278.0
8.79,408032,4.1,6702419.0,2.97,1580667,2.22,2117695.0
9.1,346160,4.05,7952988.0,2.87,1541623,2.47,2175794.0
7.8,452729,3.9,8092623.0,2.67,1549420,2.8,2509647.0
9.05,309412,4.21,7322629.0,2.71,1613031,2.67,1993991.0
8.81,475775,3.98,7668799.0,2.83,1808403,2.6,2391120.0
8.06,296311,3.4,4500688.0,2.37,995267,2.29,1627165.0
8.75,596522,3.95,8545340.0,2.86,2076273,2.7,3001602.0
8.48,593857,3.64,8310664.0,2.49,1933171,2.5,2792297.0
8.61,596043,3.7,8140006.0,2.65,2099936,2.6,3148170.0
8.11,530975,3.62,7613208.0,2.36,1552649,2.26,2782331.0
8.21,405261,4.06,6305838.0,2.47,1478678,2.58,2874370.0
7.03,572219,3.87,7405266.0,2.47,1554438,2.2,2897663.0
6.11,291659,3.39,4170546.0,2.2,912000,1.81,2155334.0
5.94,720600,4.14,7428036.0,2.39,1797913,1.91,3316411.0
5.8,597418,4.05,7295924.0,2.46,1906733,1.91,3276190.0
5.5,690914,4.12,7346302.0,2.55,1698814,1.85,3400609.0
5.32,842919,3.76,9878854.0,2.58,1528471,2.04,3641388.0
5.62,500868,4.1,6908134.0,2.69,1527901,1.92,2876988.0
4.72,782822,4.06,7295154.0,2.68,1537406,1.81,3217155.0
4.46,443930,3.61,4226626.0,2.47,864157,1.59,2346400.0
4.26,900358,4.06,6770147.0,2.66,1785482,1.9,3169022.0
3.87,702375,3.65,6883257.0,2.67,1737329,1.86,3223225.0
3.55,912925,3.6,6995831.0,2.62,1712750,1.75,3729903.0
3.59,842877,3.47,7129906.0,2.6,1787982,1.65,3727276.0
3.48,735992,3.68,6158976.0,2.45,1718213,1.6,3704822.0
3.15,844145,3.77,6182899.0,2.39,1810920,1.39,3932540.0
2.9,488356,3.27,3897254.0,2.08,994006,1.1,3198110.0
3.19,994125,4.07,7747283.0,2.04,1872718,1.25,4704677.0
3.16,1029690,3.89,7763801.0,2.03,1891462,1.2,4904490.0
3.23,1037336,3.6,8598990.0,1.76,1629295,1.18,4719812.0
3.09,1206608,3.52,9355121.0,1.58,2022627,1.28,5400564.0
3.26,864199,3.9,7150099.0,1.72,1796382,1.18,4549172.0
3.22,1118077,3.62,9337375.0,1.88,1811198,1.24,4056906.0
2.91,700837,3.19,5820538.0,1.26,1007766,1.05,3302095.0
3.19,1202014,3.46,9543099.0,1.35,1866575,1.28,4569439.0
3.13,1144190,3.22,9660305.0,1.54,2017118,1.53,4499533.0
3.07,1164576,3.21,9630803.0,1.4,1763298,1.56,4804019.0
2.99,1148942,3.06,9962895.0,1.36,1840054,1.47,4261258.0
3.15,916825,3.14,8836802.0,1.42,1634995,1.65,3888477.0
3.11,1216647,2.73,10582060.0,1.47,1798165,1.66,4139429.0
2.9,695513,2.35,6588730.0,1.15,1042686,1.29,3247944.0
2.68,1275956,2.36,10844142.0,1.39,1726378,1.55,5003706.0
2.44,1135946,2.17,10606345.0,1.25,1717248,1.22,4548052.0
2.26,1233386,2.07,11499947.0,1.17,1597844,1.13,5120650.0
2.14,1230346,2.0,11635252.0,1.17,1711499,1.18,5242574.0
2.23,854905,2.12,8448256.0,1.25,1465756,1.03,4842927.0
2.23,1123959,2.01,10132470.0,1.31,1292528,0.95,5301442.0
1.67,771342,1.79,6762936.0,0.86,1028209,0.7,4420436.0
1.97,1278497,2.06,12844698.0,1.22,1632987,0.84,6105969.0
2.08,1252848,1.98,11197391.0,1.31,1622868,0.76,5625777.0
2.05,1401217,1.82,12935745.0,1.2,1504156,0.73,5649371.0
1.93,1332144,1.67,13759385.0,1.15,1718315,0.72,5847393.0
2.16,964421,1.74,11593321.0,1.14,1417257,0.79,5102015.0
1.91,1299838,1.53,14667894.0,1.19,1244468,0.77,4371697.0
1.58,596905,1.24,5461839.0,0.78,416558,0.53,2128521.0
1.58,1398342,1.35,14316985.0,0.99,1372915,0.66,4874259.0
1.64,1359530,1.29,14623343.0,1.0,1455887,0.67,5066521.0
1.58,1344896,1.26,15212864.0,1.06,1125925,0.74,5231355.0
1.54,1383895,1.25,15724931.0,1.29,1316182,0.78,5492588.0
1.85,1066466,1.24,12844392.0,1.12,1053732,0.75,5548873.0
1.95,1195690,1.12,14508211.0,1.17,952554,0.86,4958253.0
2.08,660608,1.19,6313186.0,1.07,596841,0.81,3779456.0
2.91,636594,1.37,6852958.0,1.27,836968,1.08,3296463.0
1.67,1264,1.9,142803.0,1.77,2184,0.82,14600.0
1.8,82992,1.03,2795513.0,1.07,46233,0.58,1653138.0
2.02,623412,0.96,9559414.0,0.78,679741,0.6,3744913.0
2.68,906086,1.19,13502414.0,1.1,1083007,0.82,4551759.0
2.51,1339058,1.11,17281173.0,1.1,1063769,0.77,4328681.0
1.93,883141,1.12,12227398.0,0.82,515925,0.64,3112785.0
2.17,1499847,1.09,18783785.0,1.04,1094103,0.8,4676762.0
2.02,1362612,1.01,16560406.0,0.99,1063022,1.16,5120894.0
2.11,1244395,1.04,17807122.0,1.12,862982,0.94,4703416.0
1.98,1230154,1.03,16025835.0,1.06,827880,0.95,4350538.0
2.2,1008947,1.23,13423859.0,1.31,838812,1.21,3868798.0
2.43,897085,1.16,15362946.0,2.05,890994,1.57,4080920.0
2.08,581075,2.08,19824932.0,1.57,586693,2.06,3735792.0
2.32,1376124,1.34,17477789.0,1.64,1106511,1.32,4472519.0
2.47,970065,0.91,15084080.0,1.46,929972,1.11,3929881.0
2.56,1064387,0.92,14047971.0,1.33,1014498,1.07,4250059.0
2.71,984750,0.93,14165463.0,1.39,847221,0.93,4524581.0
2.46,969155,1.02,12101387.0,1.49,867823,1.05,3806545.0
2.65,873136,0.95,13321532.0,1.56,735342,0.9,3282476.0
2.17,558445,0.85,8726319.0,0.97,511467,0.82,2282547.0
2.61,941548,1.0,14258518.0,1.33,953441,0.89,3809481.0
2.8,934587,0.95,15295845.0,1.19,940453,0.84,4002678.0
2.85,865418,0.89,14018571.0,1.11,980580,0.77,4451796.0
2.71,901895,0.87,14772328.0,1.18,924941,0.77,4013111.0
2.78,859862,0.94,12713165.0,1.11,924940,0.82,3625941.0
2.89,922346,0.96,13832260.0,1.11,943409,0.72,4490930.0
2.18,572930,0.78,9149791.0,0.87,440272,0.71,2874342.0
2.69,1190374,0.94,14132308.0,1.09,977447,1.15,4300834.0
2.81,922726,0.83,13639797.0,0.97,890098,0.66,3531151.0
2.8,896981,0.93,13681432.0,1.03,842857,0.88,3330403.0
2.43,893339,0.89,15123998.0,0.9,809510,0.7,3498000.0
2.56,893793,0.92,13103231.0,0.93,892428,0.89,3381010.0
2.52,882102,0.96,12981963.0,0.89,926304,0.8,3339029.0
1.84,711019,0.78,9295236.0,0.71,422959,0.69,2522913.0
2.31,1137306,0.95,13829182.0,0.89,967496,0.97,4070841.0
2.19,1035040,0.86,13461007.0,0.86,830084,0.72,3225325.0
2.1,1010154,0.87,13672157.0,0.86,800824,0.76,3377673.0
2.0,1016115,0.94,14118897.0,0.84,780135,0.73,3552674.0
2.12,933398,1.03,12480155.0,0.92,817184,0.78,3216229.0
2.12,780546,1.11,10489866.0,1.03,683269,0.75,2636750.0
1.48,768367,0.79,8899752.0,0.68,391805,0.75,2323868.0
1.95,1060892,1.11,14659833.0,1.13,785038,0.7,3326031.0
1.8,1223562,0.99,15586678.0,0.96,827698,0.76,3250580.0
1.81,1082681,1.0,15141840.0,0.96,779133,1.16,3104101.0
1.68,1179418,1.09,16272110.0,0.93,803392,0.84,3480700.0
1.81,1076391,1.06,13903303.0,0.99,729793,0.83,3094462.0
1.87,923037,1.18,12290401.0,1.04,716728,0.91,3466243.0
1.41,684152,0.91,10177220.0,0.7,390141,0.8,1951310.0
1.71,1139234,1.14,14131316.0,1.01,880469,0.92,3585093.0
1.72,1124963,1.09,15061822.0,0.89,1046262,0.99,3252602.0
1.65,1099508,1.09,14469190.0,0.99,702989,0.94,3403676.0
1.71,1217476,1.1,14937283.0,1.1,920948,0.86,3402041.0
1.64,1110603,1.16,14169565.0,0.95,837520,0.85,3354860.0
1.82,920870,1.24,11650559.0,1.03,692914,0.9,2945962.0
1.55,775681,1.08,10308454.0,0.74,392996,0.8,1980413.0
1.75,1237645,1.37,14733298.0,1.0,813852,0.9,3100888.0
1.62,1314269,1.32,14725452.0,0.9,882918,0.9,2856741.0
1.67,1302194,1.36,16304814.0,0.97,1039933,0.86,3728233.0
1.7,1275249,1.33,16206767.0,0.85,845194,0.87,3400464.0
1.66,1258866,1.29,14495857.0,0.91,691072,1.46,3338542.0
1.8,1072945,1.28,12551112.0,0.92,671130,0.95,2632010.0
1.49,1005051,1.04,10545324.0,0.68,405861,0.79,2178473.0
1.61,1478303,1.18,16678060.0,0.99,899496,0.72,3934728.0
1.59,1523320,1.06,18463388.0,0.92,714809,0.86,2917959.0
1.67,1504914,1.06,19549423.0,0.86,691300,0.76,3412762.0
1.52,1638218,1.04,19821838.0,0.94,652169,0.89,3937794.0
1.73,1311318,1.14,16323893.0,1.12,680387,1.12,2795649.0
1.6,713200,1.16,8255922.0,1.17,439129,1.4,1831454.0
0.73,41671,0.66,267943.0,0.44,52241,0.33,1233017.0
0.98,85577,1.05,1160824.0,1.33,10989,1.01,354969.0
1.46,189009,0.94,4528407.0,0.71,154173,0.7,1075557.0
1.6,721546,0.91,10828381.0,0.83,273331,0.73,2148763.0
1.63,1428552,0.93,18447064.0,0.97,790239,0.8,3817062.0
1.63,1584153,0.95,17666183.0,0.96,667278,0.82,3823010.0
1.94,1128448,0.99,15630039.0,1.12,459948,0.82,3066886.0
1.61,1116027,0.8,13574177.0,0.78,265972,0.69,2276133.0
1.64,1641687,0.97,19655733.0,1.2,574696,0.91,2797854.0
1.73,1495940,0.88,20603914.0,1.29,590650,0.9,2999807.0
1.7,1521414,0.87,18048338.0,1.36,455844,1.12,2523582.0
1.75,1511846,0.91,19351620.0,1.48,570051,1.44,2326392.0
1.56,1520357,0.88,17702384.0,1.71,518366,1.54,2051358.0
1.73,1365067,0.9,17678593.0,1.77,493282,1.53,2239213.0
1.62,914113,0.79,12342908.0,1.2,308540,1.24,1692339.0
1.66,1321564,0.89,18043002.0,1.65,635718,1.52,2670912.0
1.58,1512752,0.81,19744043.0,1.55,621200,1.12,3009423.0
1.6,1413588,0.85,18211982.0,1.57,615114,1.29,2874425.0
1.53,1474150,0.8,19216005.0,1.44,586285,1.16,2819122.0
1.47,1493233,0.8,16373786.0,1.55,573832,1.26,2294645.0
1.73,1111343,0.9,14402089.0,1.6,517413,1.23,2087043.0
1.58,841859,0.78,10782253.0,1.24,274899,1.0,1618210.0
1.55,1517115,0.89,16004904.0,1.66,580696,1.18,2505447.0
1.61,1439158,0.84,17332250.0,1.5,607013,1.62,2484372.0
1.66,1410693,0.88,16721422.0,1.42,604807,1.23,2347315.0
1.62,1481739,0.87,18069031.0,1.41,613872,1.91,3007326.0
1.71,1432406,0.88,15760005.0,1.45,633972,1.7,2655372.0
1.92,1028797,0.98,13421426.0,1.49,567073,1.3,1902241.0
1.56,854557,0.75,10237446.0,0.99,279589,0.95,1540908.0
1.8,1353680,0.92,15831128.0,1.44,651599,1.26,2583525.0
1.75,1271624,0.78,17777751.0,1.49,647667,1.16,2567928.0
1.63,1547213,0.85,15290247.0,1.37,664540,1.24,2320890.0
1.78,1313511,0.85,15034236.0,1.32,655708,1.13,2472256.0
1.66,1281856,0.85,14142699.0,1.52,587374,1.25,2032992.0
1.94,975004,0.91,12116747.0,1.65,548851,1.21,1986442.0
1.57,805465,0.77,8883475.0,1.22,266273,1.09,1442983.0
1.78,1336468,0.85,14177204.0,1.53,670894,1.28,2331129.0
1.89,1329201,0.82,14821953.0,1.53,627088,1.15,2356964.0
1.84,1240069,0.8,13690198.0,1.64,503430,1.23,1980979.0
1.73,1259405,0.84,15600831.0,1.7,565213,1.93,2726337.0
1.82,1040859,0.84,14447233.0,1.94,545282,1.35,2128344.0
2.21,831108,0.82,13190217.0,1.98,493073,1.51,1700621.0
1.84,750508,0.77,9770120.0,1.51,244021,1.16,1312292.0
1.88,1680024,0.84,14851249.0,2.01,558404,1.61,2305725.0
2.18,1502531,0.79,14427049.0,2.2,430464,1.5,2300278.0
2.03,1003758,0.85,11666482.0,2.4,450553,1.66,1891350.0
1.98,975611,0.86,12257764.0,2.33,550010,2.39,2469817.0
1.98,1124285,0.93,11497027.0,2.34,560593,1.61,1977771.0
2.27,824122,1.0,9804736.0,2.44,488170,1.66,1848715.0
1.8,691776,0.76,8010280.0,2.22,219219,1.29,1288189.0
2.17,1077211,1.06,13689061.0,2.19,635430,1.57,2251669.0
2.24,947983,0.97,12369208.0,2.28,616933,1.47,2554869.0
2.22,884086,0.98,11511335.0,2.12,509813,1.36,2185568.0
1.96,977404,1.01,11454586.0,2.18,448149,1.16,2437891.0
2.13,1078022,1.09,10622789.0,2.34,539098,1.39,1956032.0
2.29,710046,1.16,9406965.0,2.28,548275,1.46,1931048.0
1.8,557944,0.93,7378106.0,1.71,265472,1.05,1035520.0
1.76,1456185,1.14,11629294.0,2.07,620991,1.43,2165872.0
2.1,1016469,1.09,10313335.0,2.12,520982,1.4,2029986.0
2.08,924987,1.11,11282237.0,2.32,561560,1.49,2174929.0
1.99,1036706,1.09,11596039.0,2.01,639152,1.41,2241183.0
2.02,1113678,1.09,9602891.0,2.25,543601,1.52,2191905.0
1.92,902055,1.23,8650204.0,2.23,520789,1.62,1944988.0
1.61,779061,0.96,6613030.0,1.73,261912,1.2,992770.0
1.88,1011762,1.13,10820054.0,2.19,634090,1.6,2301748.0
1.92,928163,0.98,11892655.0,1.91,632826,1.55,2030529.0
1.67,1110755,1.0,10234301.0,2.08,557049,1.54,1977305.0
1.92,860920,0.91,10437706.0,2.11,587337,1.57,1917974.0
1.91,913886,1.06,9463609.0,2.17,637902,1.66,1926975.0
2.03,769949,1.05,9233373.0,2.12,665292,1.52,2124349.0
1.61,672967,0.81,6159209.0,1.59,439911,1.19,1213986.0
1.68,1270863,0.96,10816299.0,1.77,691095,1.8,2216657.0
1.8,876462,0.94,11340406.0,1.72,672710,1.66,1830959.0
1.77,945737,0.99,11008467.0,1.72,701447,1.51,1987349.0
1.66,1186529,0.97,11950764.0,1.54,907369,1.63,2109997.0
1.85,791780,0.99,9662139.0,1.82,695161,1.85,1541498.0
1.83,718163,0.97,10010657.0,1.68,797962,1.77,1802651.0
1.42,540075,0.84,6793287.0,1.36,463133,1.61,1128256.0
1.66,1136491,1.05,12046717.0,1.84,954721,2.03,2064372.0
1.62,778917,1.01,11554179.0,1.54,595938,1.65,1830094.0
1.76,964900,1.05,13269494.0,1.62,854515,1.94,2059442.0
1.74,966450,1.02,13442550.0,1.71,873698,1.99,2133481.0
1.94,865973,1.12,8868061.0,1.75,765515,1.95,1659289.0
1.81,825188,1.13,9097654.0,1.74,903259,1.91,1775598.0
1.55,575281,0.97,7359196.0,1.6,493036,1.65,1403044.0
1.43,1637185,1.17,12141521.0,1.8,990492,1.95,2185316.0
1.64,1003337,1.15,11982475.0,1.61,960670,1.67,2212194.0
1.67,959761,1.27,13158919.0,1.93,896538,1.8,2193755.0
1.8,874822,1.3,12557799.0,1.69,1020261,1.73,2393992.0
1.67,786048,1.5,10052233.0,1.88,899917,1.92,1827229.0
1.92,692208,1.59,10369754.0,2.01,904655,1.9,2045568.0
1.47,445629,1.32,6928382.0,1.73,634088,1.83,1294537.0
1.88,867450,1.63,12199744.0,1.79,1159217,2.02,2551666.0
2.06,895222,1.65,11048959.0,1.81,1162170,1.99,2218930.0
1.76,976217,1.56,11627656.0,1.77,1088422,2.05,2208971.0
2.04,833113,1.55,10737561.0,1.91,1174597,1.99,2474949.0
2.08,710105,1.73,7972194.0,1.9,940008,2.2,1821518.0
2.31,599968,1.73,9869720.0,2.11,981817,2.09,2296011.0
1.86,428409,1.45,6581859.0,1.91,567460,2.13,1403217.0
2.03,1013700,1.73,13131101.0,2.08,1250402,2.05,2706068.0
2.17,869328,1.72,10950665.0,2.18,1231121,2.33,2038523.0
2.14,856474,1.72,11660693.0,2.36,1162321,2.53,2457114.0
2.17,865297,1.57,12327015.0,2.36,1136445,2.25,2339843.0
2.5,614699,1.63,10519298.0,2.57,1330937,2.61,1675089.0
2.35,651656,1.82,9037462.0,2.48,1150155,2.26,2534915.0
2.04,459030,1.53,5990054.0,2.17,787378,2.19,1500779.0
1.94,1113576,1.8,10922909.0,2.63,1328104,2.19,2567909.0
2.3,719753,1.86,9898273.0,2.42,1536269,2.41,2014743.0
2.43,791068,1.62,10755959.0,2.71,1298981,2.29,2546093.0
2.28,802572,1.68,11191395.0,2.52,1373444,2.3,2350711.0
2.26,621421,1.89,8309332.0,2.65,1542835,2.46,1944160.0
2.5,726390,1.78,11692932.0,2.72,1487277,2.23,2462836.0
2.06,489663,1.56,5456715.0,2.62,991057,2.1,1159556.0
2.6,770882,1.78,11380377.0,2.75,1651734,2.25,2451358.0
2.51,718473,1.7,10085387.0,2.68,1454617,2.1,2413006.0
2.13,1064985,1.62,11506505.0,2.42,1494803,2.17,3011980.0
2.13,1064985,1.62,11506505.0,2.42,1494803,2.17,3011980.0
2.22,830098,1.76,9667911.0,2.53,1421746,2.01,2427659.0
2.22,830098,1.76,9667911.0,2.53,1421746,2.01,2427659.0
2.08,413218,1.77,5412000.0,2.14,724096,1.8,1495445.0
1.97,1121944,1.72,11821649.0,2.34,1672714,2.02,2879743.0
1.96,1245545,1.55,12710227.0,2.22,1492435,1.88,2757450.0
1.91,1760040,1.56,15997409.0,2.11,1693030,1.73,4862727.0
2.41,1665001,1.65,14090115.0,2.18,1359111,1.78,3786389.0
2.2,1020046,2.13,7174970.0,2.43,1464839,1.75,2972652.0
2.09,1366901,1.87,12034454.0,2.15,1248803,1.82,4180006.0
2.03,553134,1.72,8541791.0,2.01,691645,1.76,2355038.0
2.27,1203724,1.99,12971052.0,2.11,1299957,1.99,3401764.0
2.2,1446431,1.93,12500556.0,2.06,1199951,2.13,2627833.0
1.75,1987520,1.98,12071069.0,2.08,1213934,2.21,3142405.0
1.91,1719920,2.07,10858610.0,1.69,1753065,2.18,3301295.0
1.95,1127073,2.07,11054602.0,2.41,1191397,2.48,2331724.0
1.93,1377140,2.07,12569825.0,1.85,1214824,2.5,3264085.0
1.61,785003,1.57,10180250.0,1.37,878278,2.22,2098988.0
1.9,1179157,1.93,13424012.0,1.64,1545992,2.23,4331043.0
1.7,1545886,1.99,11791256.0,2.02,1428429,2.23,4452797.0
1.59,3121442,1.66,21855555.0,1.86,1688943,1.74,8161373.0
1.97,1349340,1.76,16506698.0,1.66,1440131,1.94,4652056.0
2.0,1446989,1.9,13294510.0,1.7,1100196,2.02,4630001.0
2.05,1455307,1.61,19967614.0,1.62,1452496,1.79,5595595.0
1.87,1154169,1.44,17598952.0,1.49,827299,1.3,4940632.0
2.2,1694269,1.53,20869236.0,1.74,1676286,1.78,5679641.0
1.62,2752915,1.5,26557408.0,1.48,2279413,1.5,8213935.0
1.89,466561,1.37,9784279.0,1.37,399781,1.88,1834487.0
2.1,933054,2.44,10307773.0,1.62,1071000,2.07,3042303.0
2.66,507042,2.93,5996356.0,2.03,957062,2.56,1451372.0
2.63,608656,2.42,8146448.0,1.82,981429,2.42,2735456.0
2.43,460292,2.23,5217959.0,2.04,593593,2.42,1018480.0
2.91,852275,2.53,7856865.0,2.14,847613,3.14,1837461.0
2.94,548543,2.98,5886935.0,2.25,719394,2.82,1437356.0
3.06,705355,2.81,6722150.0,2.66,768802,3.15,1911658.0
2.98,679450,2.3,9010082.0,2.54,776398,2.88,2013620.0
3.38,520825,3.28,6016797.0,3.02,877669,3.26,2481183.0
3.01,763028,3.03,6549103.0,3.42,735681,3.46,1773054.0
2.67,490308,2.86,4010587.0,2.88,429421,3.22,959337.0
2.97,821667,3.48,6553745.0,3.68,876849,4.0,1665604.0
3.01,712149,3.18,6212736.0,3.43,945246,3.73,1476936.0
3.0,799972,3.17,7537264.0,3.49,1009644,3.83,2425841.0
3.07,719403,3.31,6891070.0,3.46,1045241,3.83,2011260.0
3.55,552031,3.45,5524197.0,3.43,959348,4.06,1536194.0
3.31,626711,2.87,7843251.0,3.28,1133560,3.66,2057574.0
2.76,467902,2.29,6695749.0,2.96,613393,2.65,2452313.0
3.53,763295,2.36,11538560.0,3.44,1150122,3.99,1813779.0
3.07,857108,2.04,13978017.0,3.43,1037410,3.39,1780576.0
3.29,808516,2.87,9984365.0,3.41,945449,2.65,2985457.0
2.93,940398,3.14,6330853.0,3.33,941906,3.31,1935205.0
3.39,676748,3.35,4813885.0,3.57,802597,3.54,1507743.0
3.49,751833,2.99,6997814.0,3.7,811465,3.82,1788409.0
3.09,483221,2.53,4837190.0,3.37,535678,3.75,1091074.0
3.61,822647,3.26,5987251.0,3.89,1040772,4.2,2172913.0
3.53,703397,3.07,5982984.0,3.97,875271,4.01,1852435.0
3.77,771368,3.05,6705128.0,3.97,974469,3.65,2337350.0
3.65,761704,2.83,7126926.0,3.85,1132129,3.96,2405875.0
3.05,815982,3.04,5788705.0,4.22,813319,4.11,1872000.0
4.15,679250,3.11,5535396.0,4.35,732978,4.15,1725248.0
3.45,455211,2.82,4040036.0,4.11,496594,3.68,1204532.0
4.05,913514,3.04,6974392.0,4.55,1076095,4.04,1960787.0
4.09,697265,3.05,6212135.0,4.52,904869,3.74,1780048.0
4.18,724367,2.98,6753696.0,4.75,847580,3.7,2037139.0
3.96,651601,2.9,6281957.0,4.85,897335,3.85,1697320.0
4.58,463191,3.02,5785396.0,5.04,770834,3.89,1569315.0
4.18,614420,2.83,6751624.0,4.89,895090,4.08,1731528.0
3.71,423368,2.67,3773506.0,4.31,412189,3.7,819333.0
4.52,749596,2.85,5669625.0,4.88,892186,4.14,1635169.0
4.25,725215,2.71,7343461.0,4.76,805132,3.56,2120635.0
4.28,763892,2.71,7121484.0,4.49,734030,4.28,1849593.0
4.31,825642,2.31,7222806.0,4.12,926104,4.29,1951442.0
4.51,578958,2.66,5988979.0,4.71,772883,4.61,1270185.0
5.2,594909,2.69,5834719.0,5.34,704380,5.18,1102125.0
4.74,434744,2.35,3449165.0,5.27,498760,4.51,607958.0
4.92,872257,2.54,6655302.0,5.32,777874,5.3,1542678.0
5.12,635704,2.53,6457597.0,4.9,851885,5.04,1149094.0
4.78,738599,2.41,8300850.0,4.3,870431,5.04,1607925.0
4.61,710740,2.35,7867699.0,4.83,923449,4.88,1519530.0
5.25,516101,2.54,6405995.0,4.93,770542,5.57,1245735.0
5.09,596474,2.25,7968466.0,5.26,899530,4.84,1866874.0
4.46,430849,2.24,5354599.0,4.39,481781,4.56,974461.0
5.34,678620,2.35,7374207.0,4.63,976234,4.85,1692345.0
5.33,577618,2.27,7577319.0,4.36,936355,4.45,1538839.0
5.42,722914,2.25,10022344.0,4.53,952315,4.03,2034085.0
5.52,578746,2.32,8075631.0,4.33,876039,4.05,1826083.0
5.69,443352,2.7,5995954.0,4.56,848427,4.24,1523246.0
5.54,539105,2.5,8636289.0,4.38,1097766,4.07,2084629.0
5.43,339315,2.31,5045703.0,3.6,525332,3.42,1085024.0
6.17,736743,2.66,7556527.0,4.25,1055133,3.97,1907457.0
5.23,757687,2.67,7854799.0,4.08,1145893,3.67,1775500.0
5.97,674381,2.53,8856626.0,3.83,1156187,4.18,2552570.0
5.47,605098,2.48,8396534.0,3.92,1138514,3.32,1889486.0
5.56,524894,2.66,6727754.0,4.36,989064,3.6,1626841.0
5.9,574250,2.46,8158092.0,4.19,1270960,3.65,1729646.0
4.64,422220,2.21,5406543.0,3.64,794168,2.9,1172928.0
5.99,703446,2.61,8602018.0,4.07,1302195,3.48,2215871.0
5.68,599614,2.53,9827135.0,3.67,1256932,3.31,2311402.0
6.1,635473,2.39,10294701.0,3.51,1272481,3.22,2208851.0
5.92,561750,2.43,10243420.0,3.56,1288972,3.42,2156314.0
6.34,435845,2.61,8171021.0,3.54,1116213,3.59,1814538.0
6.49,497419,2.38,10367224.0,3.56,1096221,3.7,1869444.0
6.08,298364,2.34,6873096.0,3.26,700256,3.12,1149718.0
